"name"	"dirs"	"files"	"meansize"	"stdev"
"/local/scratch/rgr22/linux-2.6.18/arch/m68k/bvme6000"	0	3	4997.67	4327.96
"/local/scratch/rgr22/linux-2.6.18/arch/m68k/atari"	0	11	7862.09	6391.16
"/local/scratch/rgr22/linux-2.6.18/arch/m68k/apollo"	0	4	2177.25	2483.43
"/local/scratch/rgr22/linux-2.6.18/arch/m68k/amiga"	0	8	5829.5	8016.44
"/local/scratch/rgr22/linux-2.6.18/arch/m32r"	12	4	6484	5467.97
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/opsput"	0	2	9672	3190
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/oprofile"	0	3	377.33	97.58
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/oaks32r"	0	2	7403.5	3512.5
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/mm"	0	11	4401.45	4190.27
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/mappi3"	0	2	9771	4399
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/mappi2"	0	2	9357	3915
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/mappi"	0	6	10114.67	3196.4
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/m32700ut"	0	5	9049.4	4024.68
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/m32104ut"	0	1	11787	0
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/lib"	0	9	3647.78	2696.72
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/kernel"	0	36	8421.11	6065.24
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/boot"	1	2	2349	1907
"/local/scratch/rgr22/linux-2.6.18/arch/m32r/boot/compressed"	0	8	1831.25	1503.71
"/local/scratch/rgr22/linux-2.6.18/arch/ia64"	11	6	8114.17	10378.41
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn"	3	1	330	0
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/pci"	1	4	15069	10725.56
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/pci/pcibr"	0	5	6194.6	3683.99
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/kernel"	1	20	13218.3	15223.93
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/kernel/sn2"	0	10	5727.3	6945.98
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/include"	1	2	2558.5	1028.5
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/sn/include/xtalk"	0	3	5263.33	3926.45
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/scripts"	0	9	423.44	615.59
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/pci"	0	2	10152	10078
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/oprofile"	0	5	1638	1607.2
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/mm"	0	10	7237.8	7055.88
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/lib"	0	23	4982.48	4694.4
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/kernel"	1	64	17019.34	24558.04
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/kernel/cpufreq"	0	3	3582.67	4699.26
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/ia32"	0	11	13929.18	18393.18
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/hp"	3	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/hp/zx1"	0	3	151.33	30.87
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/hp/sim"	1	11	4917.64	7802.14
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/hp/sim/boot"	0	6	3892.83	3701.31
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/hp/common"	0	3	21005.33	25470.69
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/dig"	0	3	774	870.39
"/local/scratch/rgr22/linux-2.6.18/arch/ia64/configs"	0	6	25389.83	5748.06
"/local/scratch/rgr22/linux-2.6.18/arch/i386"	14	6	15460.5	15417.92
"/local/scratch/rgr22/linux-2.6.18/arch/i386/power"	0	3	1449.67	1123.92
"/local/scratch/rgr22/linux-2.6.18/arch/i386/pci"	0	14	7114.21	8262.65
"/local/scratch/rgr22/linux-2.6.18/arch/i386/oprofile"	0	11	3910.45	5181.07
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mm"	0	12	7151.17	5908.86
"/local/scratch/rgr22/linux-2.6.18/arch/i386/math-emu"	0	47	7780.53	8231.22
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mach-voyager"	0	6	17193.17	19907.55
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mach-visws"	0	6	2852.67	2391.29
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mach-generic"	0	6	1080.17	913.61
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mach-es7000"	0	3	3375	2831.55
"/local/scratch/rgr22/linux-2.6.18/arch/i386/mach-default"	0	2	2096.5	2038.5
"/local/scratch/rgr22/linux-2.6.18/arch/i386/lib"	0	10	5237.6	7570.03
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel"	2	70	10827.6	14042.88
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel/cpu"	3	13	7005.46	6638.66
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel/cpu/mtrr"	0	9	7001.11	5788.72
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel/cpu/mcheck"	0	9	2122.11	1922.19
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel/cpu/cpufreq"	0	21	11136.38	7985.17
"/local/scratch/rgr22/linux-2.6.18/arch/i386/kernel/acpi"	0	7	5923.57	9108.1
"/local/scratch/rgr22/linux-2.6.18/arch/i386/crypto"	0	3	8042.33	5700.03
"/local/scratch/rgr22/linux-2.6.18/arch/i386/boot"	2	8	10249.25	14088.87
"/local/scratch/rgr22/linux-2.6.18/arch/i386/boot/tools"	0	2	2350	2344
"/local/scratch/rgr22/linux-2.6.18/arch/i386/boot/compressed"	0	4	3212.25	3587.19
"/local/scratch/rgr22/linux-2.6.18/arch/h8300"	5	7	2897.71	2216.44
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform"	2	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8s"	2	5	4219.2	3054.36
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8s/generic"	0	4	1362.5	796.39
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8s/edosk2674"	0	4	1682.25	1126.37
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8300h"	3	4	4491.25	3617.72
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8300h/h8max"	0	3	1021	703.48
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8300h/generic"	0	4	1573.25	913.88
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/platform/h8300h/aki3068net"	0	3	1031.33	713.41
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/mm"	0	5	2018.6	2125.71
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/lib"	0	7	1287	1272.5
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/kernel"	0	17	4859.12	3476.39
"/local/scratch/rgr22/linux-2.6.18/arch/h8300/boot"	0	1	321	0
"/local/scratch/rgr22/linux-2.6.18/arch/frv"	5	4	6151.25	4160.37
"/local/scratch/rgr22/linux-2.6.18/arch/frv/mm"	0	14	4879.14	4479.78
"/local/scratch/rgr22/linux-2.6.18/arch/frv/mb93090-mb00"	0	8	4096.25	4171.46
"/local/scratch/rgr22/linux-2.6.18/arch/frv/lib"	0	16	2068.25	1528.79
"/local/scratch/rgr22/linux-2.6.18/arch/frv/kernel"	0	43	9326.44	10759.38
"/local/scratch/rgr22/linux-2.6.18/arch/frv/boot"	0	1	1688	0
"/local/scratch/rgr22/linux-2.6.18/arch/cris"	4	4	6558.25	6312.1
"/local/scratch/rgr22/linux-2.6.18/arch/cris/mm"	0	5	5280.4	4259.17
"/local/scratch/rgr22/linux-2.6.18/arch/cris/kernel"	0	12	3641.67	1832.75
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32"	5	3	3854	3543.98
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/mm"	0	5	3578.8	1916.73
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/lib"	0	11	4414.18	3986.65
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/kernel"	0	23	10129.65	10997.24
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/drivers"	1	11	20841	30407.41
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/drivers/pci"	0	3	2234.33	1545.9
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/boot"	2	1	322	0
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/boot/rescue"	0	3	650.33	342.52
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v32/boot/compressed"	0	5	2948.2	2667.28
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10"	5	5	7427.6	5043.72
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/mm"	0	4	4192.75	3382.44
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/lib"	0	11	4413.91	4178.39
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/kernel"	0	18	13539.5	14031.28
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/drivers"	0	9	14992.89	9708.56
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/boot"	3	1	259	0
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/boot/tools"	0	1	7247	0
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/boot/rescue"	0	5	3132	3516.29
"/local/scratch/rgr22/linux-2.6.18/arch/cris/arch-v10/boot/compressed"	0	5	2294.6	2033.89
"/local/scratch/rgr22/linux-2.6.18/arch/arm26"	6	5	4021.2	2447.42
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/nwfpe"	0	24	10666.21	22863.36
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/mm"	0	8	4548.5	3694.48
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/machine"	0	4	2805.25	2107.73
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/lib"	0	45	2739.64	3204.43
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/kernel"	0	24	7779.71	6639.72
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/boot"	1	2	2003	585
"/local/scratch/rgr22/linux-2.6.18/arch/arm26/boot/compressed"	0	6	4479.17	3654.13
"/local/scratch/rgr22/linux-2.6.18/arch/arm"	38	4	9695.5	9444.69
"/local/scratch/rgr22/linux-2.6.18/arch/arm/vfp"	0	8	10616.5	11178.84
"/local/scratch/rgr22/linux-2.6.18/arch/arm/tools"	0	3	14739.67	19206.08
"/local/scratch/rgr22/linux-2.6.18/arch/arm/plat-omap"	0	18	10908.33	10273.33
"/local/scratch/rgr22/linux-2.6.18/arch/arm/oprofile"	0	7	2695.29	3312.18
"/local/scratch/rgr22/linux-2.6.18/arch/arm/nwfpe"	0	25	10362.56	22750.05
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mm"	0	58	6227.4	5657.25
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-versatile"	0	10	4102.7	6586.46
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-shark"	0	7	1402.86	1269.3
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-sa1100"	0	35	5011.23	4162.22
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-s3c2410"	0	57	4854.81	5353.77
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-rpc"	0	5	2964.8	2753.89
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-realview"	0	12	3237.25	3682.58
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-pxa"	0	37	5621.92	4099.68
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-pnx4008"	0	12	6108.58	6808.57
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-omap2"	0	24	7934.71	12583.41
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-omap1"	0	31	7407.13	5955.38
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-netx"	0	13	2414.15	1809.86
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-lh7a40x"	0	15	3713.73	3018.98
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-l7200"	0	3	953.33	1249.67
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-ixp4xx"	0	18	3439.06	3034.71
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-ixp23xx"	0	8	4161.75	3918.49
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-ixp2000"	0	10	6308.5	4730.33
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-iop3xx"	0	20	2471.5	1580.83
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-integrator"	0	18	4703.72	4782.26
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-imx"	0	12	3130.83	4550.46
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-h720x"	0	9	2024	2062.08
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-footbridge"	0	23	2570.22	2853.1
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-ep93xx"	0	10	2896.4	3537.19
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-ebsa110"	0	5	3111	3347.18
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-clps7500"	0	3	2832.33	3906.67
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-clps711x"	0	16	1795.88	861.25
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-at91rm9200"	0	21	4907.76	4972.59
"/local/scratch/rgr22/linux-2.6.18/arch/arm/mach-aaec2000"	0	8	1510.13	1947.11
"/local/scratch/rgr22/linux-2.6.18/arch/arm/lib"	0	53	2076.13	2227.13
"/local/scratch/rgr22/linux-2.6.18/arch/arm/kernel"	0	42	8005.33	7177.39
"/local/scratch/rgr22/linux-2.6.18/arch/arm/configs"	0	60	19071.95	5573.05
"/local/scratch/rgr22/linux-2.6.18/arch/arm/common"	0	16	9565.69	10701.41
"/local/scratch/rgr22/linux-2.6.18/arch/arm/boot"	2	2	1937.5	611.5
"/local/scratch/rgr22/linux-2.6.18/arch/arm/boot/compressed"	0	16	3354.44	4582.05
"/local/scratch/rgr22/linux-2.6.18/arch/arm/boot/bootp"	0	5	859	925.32
"/local/scratch/rgr22/linux-2.6.18/arch/alpha"	6	4	11200	8501.41
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/oprofile"	0	8	3185.75	2244.75
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/mm"	0	6	5078.67	4434.83
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/math-emu"	0	4	3560.75	3806.94
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/lib"	0	53	3893.89	3610.13
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/kernel"	0	76	11465.22	10395.36
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/boot"	1	7	4910.14	3820.72
"/local/scratch/rgr22/linux-2.6.18/arch/alpha/boot/tools"	0	2	4820.5	1284.5
"/local/scratch/rgr22/linux-2.6.18/Documentation"	56	142	11243.99	14129.01
"/local/scratch/rgr22/linux-2.6.18/Documentation/x86_64"	0	3	3724.33	3666.15
"/local/scratch/rgr22/linux-2.6.18/Documentation/watchdog"	1	3	6873.33	5498.99
"/local/scratch/rgr22/linux-2.6.18/Documentation/watchdog/src"	0	2	847	604
"/local/scratch/rgr22/linux-2.6.18/Documentation/w1"	1	2	4312.5	204.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/w1/masters"	0	2	558	185
"/local/scratch/rgr22/linux-2.6.18/Documentation/vm"	0	6	5362.33	2625.78
"/local/scratch/rgr22/linux-2.6.18/Documentation/video4linux"	3	31	6370.29	5761.91
"/local/scratch/rgr22/linux-2.6.18/Documentation/video4linux/cx88"	0	1	1946	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/video4linux/cx2341x"	0	7	6801.43	5219.62
"/local/scratch/rgr22/linux-2.6.18/Documentation/video4linux/bttv"	0	16	3727	6228.29
"/local/scratch/rgr22/linux-2.6.18/Documentation/usb"	0	19	7127.47	4457.12
"/local/scratch/rgr22/linux-2.6.18/Documentation/uml"	0	1	126693	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/telephony"	0	1	14651	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/sysctl"	0	6	4646.67	3286.42
"/local/scratch/rgr22/linux-2.6.18/Documentation/spi"	0	3	10474.33	6990.94
"/local/scratch/rgr22/linux-2.6.18/Documentation/sparc"	0	2	6162	4036
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound"	2	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/oss"	0	45	6973.44	11392.14
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/alsa"	1	17	11127.29	14713.19
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/alsa/DocBook"	0	2	102590.5	99701.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/sh"	0	2	9781.5	2004.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/serial"	0	1	11723	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/scsi"	0	44	16843.64	22335.28
"/local/scratch/rgr22/linux-2.6.18/Documentation/s390"	1	11	17230.64	26351.64
"/local/scratch/rgr22/linux-2.6.18/Documentation/s390/crypto"	0	1	3739	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/powerpc"	0	11	11492.45	17841.21
"/local/scratch/rgr22/linux-2.6.18/Documentation/power"	0	11	5989.45	4763.42
"/local/scratch/rgr22/linux-2.6.18/Documentation/pcmcia"	0	3	1875.33	1316.58
"/local/scratch/rgr22/linux-2.6.18/Documentation/parisc"	0	3	1984.33	1700.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/networking"	0	91	9565.26	15556.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/mips"	1	3	4954.33	1874.32
"/local/scratch/rgr22/linux-2.6.18/Documentation/mips/pci"	0	1	2112	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/m68k"	0	3	14027.67	14667.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/kdump"	0	2	8386	2345
"/local/scratch/rgr22/linux-2.6.18/Documentation/kbuild"	0	4	17037.25	14555.15
"/local/scratch/rgr22/linux-2.6.18/Documentation/isdn"	0	23	8023.65	8075.84
"/local/scratch/rgr22/linux-2.6.18/Documentation/ioctl"	0	2	21964	2754
"/local/scratch/rgr22/linux-2.6.18/Documentation/input"	0	17	8665.82	7108.04
"/local/scratch/rgr22/linux-2.6.18/Documentation/infiniband"	0	5	3101.4	781.43
"/local/scratch/rgr22/linux-2.6.18/Documentation/ia64"	0	7	6286.86	3544.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/i386"	0	4	6789	6091.99
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2o"	0	2	7504.5	6049.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c"	2	9	6525.44	7027.76
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c/chips"	0	6	2542.67	1105.18
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c/busses"	0	22	1765.09	1447.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/hwmon"	0	38	4429.29	3373.07
"/local/scratch/rgr22/linux-2.6.18/Documentation/fujitsu"	1	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/fujitsu/frv"	0	10	6917.8	4120.65
"/local/scratch/rgr22/linux-2.6.18/Documentation/firmware_class"	0	4	2999.75	1755.87
"/local/scratch/rgr22/linux-2.6.18/Documentation/filesystems"	1	45	10866.53	14509.41
"/local/scratch/rgr22/linux-2.6.18/Documentation/filesystems/configfs"	0	2	15754.5	3148.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/fb"	1	19	5314.21	5064.6
"/local/scratch/rgr22/linux-2.6.18/Documentation/fb/cyblafb"	0	9	2478.44	2409.31
"/local/scratch/rgr22/linux-2.6.18/Documentation/early-userspace"	0	2	5734.5	1128.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/dvb"	0	12	6007.67	4114.34
"/local/scratch/rgr22/linux-2.6.18/Documentation/drivers"	1	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/drivers/edac"	0	1	16585	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/driver-model"	0	9	5673.33	2849.83
"/local/scratch/rgr22/linux-2.6.18/Documentation/device-mapper"	0	6	2185.33	683.44
"/local/scratch/rgr22/linux-2.6.18/Documentation/crypto"	0	2	11732	5468
"/local/scratch/rgr22/linux-2.6.18/Documentation/cris"	0	1	6720	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/cpu-freq"	0	8	4121.88	2718.35
"/local/scratch/rgr22/linux-2.6.18/Documentation/console"	0	1	5813	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/connector"	0	3	5026.33	1048.16
"/local/scratch/rgr22/linux-2.6.18/Documentation/cdrom"	0	15	12513	16577.53
"/local/scratch/rgr22/linux-2.6.18/Documentation/block"	0	8	11099.88	17072.28
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm"	6	11	3933.27	2194.33
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/nwfpe"	0	4	3696	1670.62
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/empeg"	0	3	615	441.45
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/VFP"	0	1	1270	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/Sharp-LH"	0	9	1681.56	907.75
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/Samsung-S3C24XX"	0	9	2296.78	1567.83
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/SA1100"	0	18	1473.11	2082.38
"/local/scratch/rgr22/linux-2.6.18/Documentation/aoe"	0	8	1188.25	1300.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/accounting"	0	3	7010	2354.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/RCU"	0	10	9682.2	9348.76
"/local/scratch/rgr22/linux-2.6.18/Documentation/DocBook"	1	23	20976.35	19673.17
"/local/scratch/rgr22/linux-2.6.18/Documentation/DocBook/man"	0	1	98	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI"	3	1	3427	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/testing"	0	2	770.5	250.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/stable"	0	2	797	355
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/obsolete"	0	1	420	0
				
"average"	1	16.32	9076.6	9480.55
"stdev"	4.5	31.95	12834.8	16569.81
"max"	59	713	226323	249849.78
				
				
"Totals:"				
"files"	20208			
"dirs"	1238			
"smallest"	6			
"largest"	873599			
"mostfiles"	713			
"mostdirs"	59			
"meansize"	11077.84			
"stdev"	25957.04			
"largecount"	1505			
"largemean"	70314.62			
"largestdev"	68059.24			
"smallcount"	18703			
"smallmean"	6311.15			
"smallstdev"	7082.81			
